DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;DIFERENCA
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074825;8,78;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,73;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748263125;Sim;Adiantamento (saída cx.);LU-136877074826;76,71;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,08;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,06;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;;88,07;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074826;9,08;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,36;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;;38,41;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136877074827;4,26;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368770748339722;Sim;Adiantamento (saída cx.);LU-136877074833;1.156,96;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1368870748346325;Sim;Adiantamento (saída cx.);LU-136887074834;510,46;;
